food_code,name,category,sub_category,top_category_raw,calories,protein,carbohydrate,fat,dietary_fiber,vitamin_a,vitamin_b1,vitamin_b2,vitamin_c,vitamin_e,sodium,potassium,calcium,iron,zinc,gross_net_ratio,is_hard_to_weigh,scraped_at
102308,儿童配方奶粉(多美滋优 阶儿童配方奶粉),蛋奶豆,奶粉,乳类及其制品,406.0,,,59.4,,,0.61,,53.0,,61.0,230.0,521.0,6.0,,1.0,False,2026-05-04T08:32:40Z
102302,儿童配方奶粉(安儿健 A+，美赞臣),蛋奶豆,奶粉,乳类及其制品,428.0,17.9,,,,,0.98,,51.0,,55.0,210.0,450.0,4.4,,1.0,False,2026-05-04T08:32:40Z
102316,儿童配方奶粉(完达山4 段儿童奶粉),蛋奶豆,奶粉,乳类及其制品,,,,,0.8,,,,36.3,,,348.0,400.0,6.75,7.5,1.0,False,2026-05-04T08:32:40Z
102306,儿童配方奶粉(完达山牌),蛋奶豆,奶粉,乳类及其制品,458.0,,,57.0,,,0.8,,40.0,,78.0,300.0,550.0,6.0,,1.0,False,2026-05-04T08:32:40Z
102317,儿童配方奶粉(完达山金 装元乳4段儿童奶粉),蛋奶豆,奶粉,乳类及其制品,1954.0,19.8,,54.8,0.9,,,,44.7,,,348.0,450.0,8.25,8.4,1.0,False,2026-05-04T08:32:40Z
102309,儿童配方奶粉(惠氏金装 学儿乐学龄前儿童配方奶粉),蛋奶豆,奶粉,乳类及其制品,442.0,,3.0,58.9,,,0.54,,15.3,,53.0,234.0,405.0,5.41,3.1,1.0,False,2026-05-04T08:32:40Z
102312,儿童配方奶粉(明治珍爱 童儿童配方奶粉),蛋奶豆,奶粉,乳类及其制品,465.0,20.0,0.3,,,50.0,1.6,,65.0,,80.0,270.0,530.0,4.0,,1.0,False,2026-05-04T08:32:40Z
102313,儿童配方奶粉(欧世蒙牛 金装佳智学龄前儿童特殊配 方奶粉4阶段),蛋奶豆,奶粉,乳类及其制品,,17.9,52.5,20.9,,,,,32.4,,54.0,250.0,400.0,5.8,,1.0,False,2026-05-04T08:32:40Z
102310,儿童配方奶粉(美素佳儿 GOLD 金装儿童配方奶粉),蛋奶豆,奶粉,乳类及其制品,452.0,25.8,,,,,0.71,,37.0,,72.0,255.0,645.0,6.9,10.0,1.0,False,2026-05-04T08:32:40Z
102311,儿童配方奶粉(美赞臣安 儿健儿童配方奶粉),蛋奶豆,奶粉,乳类及其制品,434.0,20.0,3.0,,,,1.25,,33.0,,56.0,250.0,480.0,5.5,,1.0,False,2026-05-04T08:32:40Z
102307,儿童配方奶粉(贝因美特 选幼童配方奶粉4阶段),蛋奶豆,奶粉,乳类及其制品,473.0,,0.6,56.6,,75.0,,,17.5,,38.0,330.0,,6.3,,1.0,False,2026-05-04T08:32:40Z
102303,儿童配方奶粉(适体健， 美赞臣),蛋奶豆,奶粉,乳类及其制品,417.0,,,68.0,,170.0,0.5,,38.0,,60.0,250.0,500.0,4.4,10.0,1.0,False,2026-05-04T08:32:40Z
102314,儿童配方奶粉(雀巢能恩 全进口奶源儿童配方奶粉4),蛋奶豆,奶粉,乳类及其制品,455.0,22.0,49.0,19.0,,,,,32.4,,40.0,350.0,600.0,8.0,,1.0,False,2026-05-04T08:32:40Z
102320,儿童配方奶粉(雅培金装 喜康宝儿童配方奶粉),蛋奶豆,奶粉,乳类及其制品,1867.0,15.9,0.7,58.1,,,,,65.0,,56.0,220.0,515.0,4.56,,1.0,False,2026-05-04T08:32:40Z
102321,儿童配方奶粉(雅士利儿 童奶粉),蛋奶豆,奶粉,乳类及其制品,,18.0,,53.0,,,,,,,28.0,280.0,438.0,2.0,,1.0,False,2026-05-04T08:32:40Z
102318,儿童配方奶粉(雪花学生 特殊配方奶粉),蛋奶豆,奶粉,乳类及其制品,1936.0,,,,,36.0,,,48.0,,,350.0,,4.0,,1.0,False,2026-05-04T08:32:40Z
102319,儿童配方奶粉(雪花学生 营养奶粉),蛋奶豆,奶粉,乳类及其制品,1942.0,19.5,,54.0,,49.0,,,55.0,,40.0,350.0,,7.0,,1.0,False,2026-05-04T08:32:40Z
102103,全脂奶粉,蛋奶豆,奶粉,乳类及其制品,478.0,20.1,51.7,21.2,,,0.73,,4.0,0.48,79.0,260.1,469.0,3.14,11.8,1.0,False,2026-05-04T08:32:40Z
102101x,全脂奶粉 (代表值),蛋奶豆,奶粉,乳类及其制品,482.0,19.9,50.5,22.3,,,1.9,,23.6,0.48,65.0,352.0,513.0,3.93,12.09,1.0,False,2026-05-04T08:32:40Z
102201,全脂奶粉 (全脂羊乳粉),蛋奶豆,奶粉,乳类及其制品,498.0,18.8,49.0,25.2,,,0.06,1.6,,0.2,,,,,,1.0,False,2026-05-04T08:32:40Z
102101,全脂奶粉 (多维奶粉),蛋奶豆,奶粉,乳类及其制品,484.0,19.9,49.9,22.7,,,6.68,,9.0,0.48,22.0,567.8,,3.71,16.8,1.0,False,2026-05-04T08:32:40Z
102104,全脂奶粉 (速溶),蛋奶豆,奶粉,乳类及其制品,466.0,19.9,54.0,18.9,,272.0,0.8,,7.0,1.29,73.0,247.6,,,,1.0,False,2026-05-04T08:32:40Z
102107,全脂奶粉(伊利牌),蛋奶豆,奶粉,乳类及其制品,504.0,22.0,45.5,26.0,,525.0,0.04,0.17,,,220.6,209.0,750.0,3.9,3.97,1.0,False,2026-05-04T08:32:40Z
102126,全脂奶粉(欧世蒙牛多维 高钙高铁奶粉),蛋奶豆,奶粉,乳类及其制品,473.0,18.2,51.1,21.7,,627.0,,,50.0,,280.0,,864.0,7.2,4.08,1.0,False,2026-05-04T08:32:40Z
102125,全脂奶粉(红星速溶加锌奶粉),蛋奶豆,奶粉,乳类及其制品,478.0,18.5,54.1,20.8,,380.0,,,,,500.0,,680.0,7.5,4.75,1.0,False,2026-05-04T08:32:40Z
102105,全脂奶粉(雀巢),蛋奶豆,奶粉,乳类及其制品,504.0,24.0,39.0,28.0,,630.0,,1.1,,,,720.0,930.0,,,1.0,False,2026-05-04T08:32:40Z
102127,全脂奶粉(雪花钙加锌调 制奶粉),蛋奶豆,奶粉,乳类及其制品,461.0,17.0,55.5,19.0,,350.0,,,,,350.0,,1000.0,,5.0,1.0,False,2026-05-04T08:32:40Z
102128,全脂奶粉(雪花高钙多维 调制奶粉),蛋奶豆,奶粉,乳类及其制品,484.0,19.5,52.0,22.0,,420.0,,,48.0,,390.0,,1000.0,7.8,4.6,1.0,False,2026-05-04T08:32:40Z
102131,全脂甜奶粉,蛋奶豆,奶粉,乳类及其制品,490.0,22.5,47.4,23.4,,183.0,0.42,0.26,0.0,0.27,450.8,841.0,495.0,0.7,2.3,1.0,False,2026-05-04T08:32:40Z
102130x,全脂甜奶粉 (代表值),蛋奶豆,奶粉,乳类及其制品,485.0,20.2,49.6,22.9,,381.0,0.56,0.26,,0.27,353.0,1318.0,558.0,2.5,2.47,1.0,False,2026-05-04T08:32:40Z
102132,全脂甜奶粉 (伊利牌),蛋奶豆,奶粉,乳类及其制品,476.0,19.0,52.8,21.0,,579.0,0.7,,,,184.1,1795.0,620.0,4.3,2.63,1.0,False,2026-05-04T08:32:40Z
102135,全脂甜奶粉(三元燕山牌 全脂甜奶粉),蛋奶豆,奶粉,乳类及其制品,500.0,21.0,50.0,24.0,,,,,,,250.0,,,,,1.0,False,2026-05-04T08:32:40Z
102134,全脂甜奶粉(红星速溶全 脂甜奶粉),蛋奶豆,奶粉,乳类及其制品,481.0,18.5,50.0,23.0,,,,,,,380.0,,,,,1.0,False,2026-05-04T08:32:40Z
102133,全脂甜奶粉(飞鹤全脂甜乳粉),蛋奶豆,奶粉,乳类及其制品,479.0,20.0,48.0,23.0,,,,,,,500.0,,,,,1.0,False,2026-05-04T08:32:40Z
102502,孕产妇配方奶粉 (惠氏),蛋奶豆,奶粉,乳类及其制品,405.0,16.0,70.0,6.8,,85.0,0.81,,102.0,,130.0,346.0,386.0,5.3,,1.0,False,2026-05-04T08:32:40Z
102516,孕产妇配方奶粉(三元爱 力优妈妈配方奶粉),蛋奶豆,奶粉,乳类及其制品,438.0,22.5,56.3,13.8,0.9,,0.8,,100.0,,38.0,600.0,350.0,7.5,,1.0,False,2026-05-04T08:32:40Z
102510,孕产妇配方奶粉(亨氏超 金妈妈孕产妇配方奶粉),蛋奶豆,奶粉,乳类及其制品,398.0,26.0,57.0,8.0,3.0,35.0,1.5,,100.0,,120.0,300.0,790.0,6.5,,1.0,False,2026-05-04T08:32:40Z
102501x,孕产妇配方奶粉(代表值),蛋奶豆,奶粉,乳类及其制品,413.0,22.0,60.5,9.8,2.9,84.0,,,95.6,,88.0,334.5,541.0,7.59,8.0,1.0,False,2026-05-04T08:32:40Z
102522,孕产妇配方奶粉(伊利孕 妇奶粉),蛋奶豆,奶粉,乳类及其制品,441.0,22.0,,,,,1.2,,100.0,,40.0,370.0,600.0,7.5,,1.0,False,2026-05-04T08:32:40Z
102521,孕产妇配方奶粉(伊利金 领冠妈妈配方奶粉),蛋奶豆,奶粉,乳类及其制品,456.0,,0.9,60.9,,,1.2,,120.0,,40.0,,600.0,7.5,,1.0,False,2026-05-04T08:32:40Z
102509,孕产妇配方奶粉(合生元 金装妈妈配方奶粉),蛋奶豆,奶粉,乳类及其制品,380.0,27.0,62.7,2.8,2.0,,1.6,,130.0,,120.0,380.0,,10.0,,1.0,False,2026-05-04T08:32:40Z
102517,孕产妇配方奶粉(圣元优 博妈咪孕产妇配方奶粉),蛋奶豆,奶粉,乳类及其制品,440.0,22.0,,,,,1.0,,100.0,,40.0,,400.0,8.0,,1.0,False,2026-05-04T08:32:40Z
102507,孕产妇配方奶粉(多美滋 优阶妈妈孕产妇配方奶粉),蛋奶豆,奶粉,乳类及其制品,360.0,20.5,67.4,2.5,7.2,,2.3,,110.0,,125.0,225.0,580.0,15.0,,1.0,False,2026-05-04T08:32:40Z
102518,孕产妇配方奶粉(完达山 妈咪配方奶粉),蛋奶豆,奶粉,乳类及其制品,,,1.2,52.4,,,0.76,,,,,,470.0,8.5,,1.0,False,2026-05-04T08:32:40Z
102511,孕产妇配方奶粉(惠氏爱 儿乐妈妈孕产妇配方奶粉),蛋奶豆,奶粉,乳类及其制品,406.0,19.0,67.0,6.9,,,0.81,,102.0,,48.0,346.0,386.0,5.3,,1.0,False,2026-05-04T08:32:40Z
102512,孕产妇配方奶粉(美素佳 儿GOLD金装妈妈孕产妇 配方奶粉),蛋奶豆,奶粉,乳类及其制品,454.0,27.0,47.1,17.5,,,1.53,,120.0,,160.0,240.0,680.0,3.0,12.0,1.0,False,2026-05-04T08:32:40Z
102513,孕产妇配方奶粉(美赞臣 安婴妈妈孕产妇配方奶粉),蛋奶豆,奶粉,乳类及其制品,383.0,24.0,62.0,4.3,,,0.98,,48.0,,160.0,380.0,500.0,5.8,,1.0,False,2026-05-04T08:32:40Z
102503,孕产妇配方奶粉(美赞臣),蛋奶豆,奶粉,乳类及其制品,378.0,23.3,62.4,3.9,,,0.8,,24.0,,75.0,360.0,650.0,15.0,,1.0,False,2026-05-04T08:32:40Z
102504,孕产妇配方奶粉(贝因美 冠军宝贝孕妈咪配方奶粉),蛋奶豆,奶粉,乳类及其制品,425.0,22.5,59.0,12.0,4.5,100.0,,,125.0,,71.0,375.0,,5.0,,1.0,False,2026-05-04T08:32:40Z
102506,孕产妇配方奶粉(贝因美 金装爱+准妈咪配方奶粉),蛋奶豆,奶粉,乳类及其制品,426.0,22.5,61.5,10.0,,100.0,,,37.5,,,,,4.0,,1.0,False,2026-05-04T08:32:40Z
102505,孕产妇配方奶粉(贝因美 金装爱+孕妈咪配方奶粉),蛋奶豆,奶粉,乳类及其制品,434.0,22.5,59.0,12.0,,100.0,,,125.0,,71.0,375.0,,5.0,,1.0,False,2026-05-04T08:32:40Z
102514,孕产妇配方奶粉(雀巢妈 妈孕产妇奶粉),蛋奶豆,奶粉,乳类及其制品,407.0,20.0,67.0,6.5,,,0.8,,100.0,,62.0,270.0,540.0,8.8,6.0,1.0,False,2026-05-04T08:32:40Z
102515,孕产妇配方奶粉(雀巢妈 妈孕产妇营养配方奶粉),蛋奶豆,奶粉,乳类及其制品,402.0,20.0,67.0,6.0,,,0.8,,100.0,,62.0,185.0,540.0,8.8,6.0,1.0,False,2026-05-04T08:32:40Z
102519,孕产妇配方奶粉(雅培妈妈 喜康素金装孕产妇配方奶粉),蛋奶豆,奶粉,乳类及其制品,,,3.7,66.0,,,2.3,,62.0,,210.0,300.0,590.0,11.2,1.2,1.0,False,2026-05-04T08:32:40Z
102520,孕产妇配方奶粉(雅士利 能慧金装孕产妇奶粉),蛋奶豆,奶粉,乳类及其制品,,,3.0,59.0,,,0.75,,,,62.0,300.0,600.0,3.75,,1.0,False,2026-05-04T08:32:40Z
102508,孕产妇配方奶粉(飞帆孕 产妇配方乳粉),蛋奶豆,奶粉,乳类及其制品,460.0,18.0,57.7,17.5,,,0.8,,110.0,,32.0,,,8.0,,1.0,False,2026-05-04T08:32:40Z
102523,孕产妇配方羊奶粉(美可 高特孕产妇配方羊奶粉),蛋奶豆,奶粉,乳类及其制品,447.0,,,54.9,,,1.18,,80.0,,,482.0,,4.94,14.6,1.0,False,2026-05-04T08:32:40Z
102212,驴奶粉 (金驴龙奶),蛋奶豆,奶粉,乳类及其制品,416.0,14.8,70.8,8.2,,13.0,0.1,0.83,,0.0,292.0,638.0,720.0,0.5,1.27,1.0,False,2026-05-04T08:32:40Z
102213,驴奶粉(源西域牌，冻干特质),蛋奶豆,奶粉,乳类及其制品,428.0,19.3,60.0,12.3,,596.0,1.07,,,0.28,114.0,409.0,449.0,0.87,,1.0,False,2026-05-04T08:32:40Z
102211,驴奶粉(花麒牌，西域龙 驴奶粉),蛋奶豆,奶粉,乳类及其制品,442.0,20.1,62.4,12.4,,59.0,0.11,0.83,,0.63,333.0,857.0,775.0,0.2,1.1,1.0,False,2026-05-04T08:32:40Z
102222,驼奶粉 (天山牧歌牌),蛋奶豆,奶粉,乳类及其制品,513.0,,,47.1,47.0,,0.02,,,0.0,52.0,439.0,463.0,3.02,,1.0,False,2026-05-04T08:32:40Z
102223,驼奶粉(旺源牌，全脂驼 乳粉),蛋奶豆,奶粉,乳类及其制品,545.0,,,37.0,66.0,,0.09,,,0.39,53.0,507.0,519.0,2.96,,1.0,False,2026-05-04T08:32:40Z
102221,驼奶粉(花麒牌，西域龙 驼奶粉),蛋奶豆,奶粉,乳类及其制品,528.0,,,43.4,83.0,,0.28,,,0.91,50.0,519.0,328.0,2.95,,1.0,False,2026-05-04T08:32:40Z
104008,乳酪 (全脂软酪),蛋奶豆,奶酪,乳类及其制品,313.0,8.6,0.0,31.0,,,0.03,0.17,0.0,,330.0,150.0,110.0,0.1,0.7,1.0,False,2026-05-04T08:32:40Z
104005,乳酪 (契达干酪，普通),蛋奶豆,奶酪,乳类及其制品,412.0,25.5,0.1,34.4,,344.0,0.03,0.4,0.0,0.53,670.0,77.0,720.0,0.3,2.3,1.0,False,2026-05-04T08:32:40Z
104006,乳酪 (契达干酪，脱脂),蛋奶豆,奶酪,乳类及其制品,261.0,31.5,0.0,15.0,,174.0,0.03,0.53,0.0,0.39,670.0,110.0,840.0,0.2,2.8,1.0,False,2026-05-04T08:32:40Z
104010,乳酪 (羊乳酪),蛋奶豆,奶酪,乳类及其制品,250.0,15.6,1.5,20.2,,223.0,0.04,0.21,0.0,0.37,1440.0,95.0,360.0,0.2,0.9,1.0,False,2026-05-04T08:32:40Z
104011,乳酪(中脂软酪),蛋奶豆,奶酪,乳类及其制品,180.0,9.2,3.1,14.5,,209.0,,,0.0,0.78,,,,,,1.0,False,2026-05-04T08:32:40Z
104014,低脂奶酪,蛋奶豆,奶酪,乳类及其制品,241.0,21.6,12.6,11.6,,,0.06,0.49,0.0,0.0,1684.8,368.0,522.0,0.2,3.41,1.0,False,2026-05-04T08:32:40Z
104004,奶疙瘩(奶酪干，干酸奶),蛋奶豆,奶酪,乳类及其制品,426.0,55.1,17.7,15.0,,,0.05,0.24,2.0,,79.3,314.0,730.0,18.7,5.24,1.0,False,2026-05-04T08:32:40Z
104002,奶豆腐 (脱脂),蛋奶豆,奶酪,乳类及其制品,343.0,,,26.5,36.0,,0.27,,1.0,,25.0,55.4,773.0,1.81,7.2,1.0,False,2026-05-04T08:32:40Z
104003,奶豆腐(鲜),蛋奶豆,奶酪,乳类及其制品,305.0,46.2,,,,,0.69,,,,17.0,90.2,657.0,2.48,11.6,1.0,False,2026-05-04T08:32:40Z
104012,奶酪 (光明牌),蛋奶豆,奶酪,乳类及其制品,348.0,16.5,6.5,28.4,,,0.07,0.45,0.0,0.0,1598.0,315.0,445.0,0.2,2.35,1.0,False,2026-05-04T08:32:40Z
104017,奶酪 (百嘉儿童干酪条),蛋奶豆,奶酪,乳类及其制品,272.0,25.0,1.5,18.4,,271.0,0.0,0.3,0.0,0.0,806.6,28.0,536.0,0.7,3.9,1.0,False,2026-05-04T08:32:40Z
104013,奶酪 (骑士牌),蛋奶豆,奶酪,乳类及其制品,386.0,23.0,16.3,25.4,,,0.19,0.3,0.0,,531.8,42.0,796.0,2.2,5.03,1.0,False,2026-05-04T08:32:40Z
104018,奶酪(多美鲜牌，欧洲奶 油奶酪),蛋奶豆,奶酪,乳类及其制品,356.0,13.1,23.2,23.4,,28.0,0.02,0.28,0.0,0.0,845.8,196.0,170.0,0.9,1.2,1.0,False,2026-05-04T08:32:40Z
104019,奶酪(天润牌，无限欢酪),蛋奶豆,奶酪,乳类及其制品,515.0,3.5,51.0,33.0,,184.0,0.01,0.04,,0.47,40.8,324.0,191.0,0.3,1.2,1.0,False,2026-05-04T08:32:40Z
104001,奶酪(干酪),蛋奶豆,奶酪,乳类及其制品,,23.5,,3.5,11.0,,0.91,,,0.6,57.0,584.6,326.0,6.97,1.5,1.0,False,2026-05-04T08:32:40Z
104016,奶酪(爱氏晨曦牌，儿童 奶酪条),蛋奶豆,奶酪,乳类及其制品,295.0,23.9,0.0,22.1,,218.0,0.0,0.2,0.0,0.0,1408.1,66.0,286.0,0.8,3.26,1.0,False,2026-05-04T08:32:40Z
104007,曲拉,蛋奶豆,奶酪,乳类及其制品,356.0,39.1,43.4,2.9,,216.0,0.07,0.16,,0.54,285.2,166.0,1217.0,5.8,3.09,1.0,False,2026-05-04T08:32:40Z
104015,硬质干酪,蛋奶豆,奶酪,乳类及其制品,411.0,24.9,0.1,34.5,,312.0,0.03,0.41,0.0,,687.0,76.0,731.0,0.3,4.1,1.0,False,2026-05-04T08:32:40Z
104020,酸奶疙瘩 (干，农户家),蛋奶豆,奶酪,乳类及其制品,446.0,48.8,20.9,18.6,,119.0,0.05,0.15,,3.12,248.0,566.0,437.0,1.9,1.94,1.0,False,2026-05-04T08:32:40Z
104024,酸奶疙瘩 (新鲜),蛋奶豆,奶酪,乳类及其制品,275.0,18.6,12.4,16.8,,98.0,0.03,0.16,,2.0,108.0,205.0,353.0,0.6,0.73,1.0,False,2026-05-04T08:32:40Z
104022,"酸奶疙瘩(干,市售、加盐)",蛋奶豆,奶酪,乳类及其制品,383.0,51.6,17.8,11.7,,72.0,0.18,0.46,,5.56,1933.0,478.0,702.0,2.3,1.11,1.0,False,2026-05-04T08:32:40Z
104021,酸奶疙瘩(干，市售),蛋奶豆,奶酪,乳类及其制品,451.0,31.1,19.6,27.6,,188.0,0.84,0.29,,1.23,383.0,520.0,773.0,0.6,1.44,1.0,False,2026-05-04T08:32:40Z
104023,酸奶疙瘩(瑞缘牌，中脂 特硬质干酪),蛋奶豆,奶酪,乳类及其制品,456.0,14.4,49.5,22.3,,109.0,0.02,0.07,,0.44,80.7,277.0,265.0,0.2,0.74,1.0,False,2026-05-04T08:32:40Z
104009,酸酪蛋,蛋奶豆,奶酪,乳类及其制品,443.0,40.4,24.4,20.4,,,0.05,0.44,,,130.8,512.0,756.0,20.6,3.02,1.0,False,2026-05-04T08:32:40Z
101169,三元牌),蛋奶豆,液态乳,乳类及其制品,74.0,2.3,9.9,2.8,,18.0,0.02,0.08,0.09,0.0,165.0,75.0,0.0,12.0,0.5,1.0,False,2026-05-04T08:32:40Z
101301,人乳,蛋奶豆,液态乳,乳类及其制品,65.0,1.3,7.4,3.4,0.0,11.0,0.01,0.05,5.0,,32.0,,13.0,0.28,,1.0,False,2026-05-04T08:32:40Z
101303,人乳 (过渡乳，7～14天),蛋奶豆,液态乳,乳类及其制品,73.0,2.2,7.0,4.0,0.0,,0.01,0.05,,,3.0,32.1,19.0,0.44,,1.0,False,2026-05-04T08:32:40Z
101302,人乳(初乳，1～7天),蛋奶豆,液态乳,乳类及其制品,68.0,2.2,6.2,3.8,0.0,148.0,0.01,0.04,,1.27,3.0,33.1,16.0,0.53,,1.0,False,2026-05-04T08:32:40Z
101304,人乳(成熟乳),蛋奶豆,液态乳,乳类及其制品,70.0,1.2,6.5,4.4,0.0,30.0,0.01,0.04,,0.35,3.0,18.7,16.0,0.24,,1.0,False,2026-05-04T08:32:40Z
101159,低脂奶),蛋奶豆,液态乳,乳类及其制品,48.0,3.7,5.4,1.3,0.0,80.0,,0.12,,0.0,279.0,132.0,0.01,11.0,0.2,1.0,False,2026-05-04T08:32:40Z
101165,佳轻欣脱脂牛奶),蛋奶豆,液态乳,乳类及其制品,32.0,3.9,4.2,0.0,0.0,47.0,0.03,0.23,,0.0,142.0,108.0,0.02,10.0,0.1,1.0,False,2026-05-04T08:32:40Z
101167,卡夫牌),蛋奶豆,液态乳,乳类及其制品,79.0,2.7,10.3,3.0,,18.0,0.02,0.11,0.09,0.0,157.0,83.0,0.0,9.0,0.3,1.0,False,2026-05-04T08:32:40Z
101168,卡夫牌),蛋奶豆,液态乳,乳类及其制品,80.0,2.8,10.0,3.2,,17.0,0.02,0.11,0.12,0.0,154.0,92.0,0.0,13.0,0.5,1.0,False,2026-05-04T08:32:40Z
101173,型零乳糖牛奶),蛋奶豆,液态乳,乳类及其制品,60.0,3.0,4.0,3.5,,96.0,0.02,0.13,90.0,0.0,115.0,102.0,0.02,8.0,0.2,1.0,False,2026-05-04T08:32:40Z
101160,尔蒙特低脂牛奶),蛋奶豆,液态乳,乳类及其制品,45.0,3.4,4.6,1.4,0.0,58.0,0.02,0.15,,0.0,132.0,106.0,0.01,9.0,0.1,1.0,False,2026-05-04T08:32:40Z
101163,晨曦脱脂纯牛奶),蛋奶豆,液态乳,乳类及其制品,39.0,3.5,5.5,0.3,0.0,20.0,0.03,0.15,,0.0,369.0,99.0,0.0,10.0,0.2,1.0,False,2026-05-04T08:32:40Z
101171,核桃牛奶),蛋奶豆,液态乳,乳类及其制品,62.0,2.5,6.6,2.8,,40.0,0.02,0.1,,0.0,82.0,91.0,0.0,14.0,2.5,1.0,False,2026-05-04T08:32:40Z
101162,澳田脱脂牛奶),蛋奶豆,液态乳,乳类及其制品,35.0,3.7,4.3,0.3,0.0,56.0,0.01,0.2,,0.0,137.0,97.0,0.0,16.0,0.7,1.0,False,2026-05-04T08:32:40Z
101164,牧场脱脂牛奶),蛋奶豆,液态乳,乳类及其制品,34.0,3.3,4.0,0.5,0.0,62.0,0.03,0.15,,0.0,148.0,92.0,0.02,15.0,0.3,1.0,False,2026-05-04T08:32:40Z
101152x,纯牛奶 (代表值，低脂),蛋奶豆,液态乳,乳类及其制品,47.0,3.5,4.8,1.5,0.0,45.0,0.02,0.16,0.0,0.07,10.0,80.1,111.0,0.2,1.49,1.0,False,2026-05-04T08:32:40Z
101114,纯牛奶 (全脂，伊利牌),蛋奶豆,液态乳,乳类及其制品,68.0,3.2,5.4,3.7,0.0,16.0,0.02,0.13,0.0,0.0,49.5,348.0,110.0,0.1,0.45,1.0,False,2026-05-04T08:32:40Z
101113,纯牛奶 (全脂，帕玛拉特),蛋奶豆,液态乳,乳类及其制品,61.0,2.9,5.1,3.2,0.0,15.0,0.02,0.13,0.0,0.07,62.1,181.0,93.0,0.4,0.58,1.0,False,2026-05-04T08:32:40Z
101102,纯牛奶 (全脂，美国牛),蛋奶豆,液态乳,乳类及其制品,59.0,2.9,4.6,3.2,0.0,9.0,0.13,0.18,1.0,,40.2,127.0,108.0,0.1,0.33,1.0,False,2026-05-04T08:32:40Z
101133,纯牛奶 (全脂，花园牌),蛋奶豆,液态乳,乳类及其制品,57.0,2.9,4.0,3.3,0.0,37.0,0.01,0.06,0.0,0.12,12.0,25.2,55.0,0.3,,1.0,False,2026-05-04T08:32:40Z
101111,纯牛奶 (全脂，蒙牛牌),蛋奶豆,液态乳,乳类及其制品,67.0,3.1,5.3,3.7,0.0,14.0,0.02,0.11,0.0,0.1,48.9,159.0,98.0,0.2,0.51,1.0,False,2026-05-04T08:32:40Z
101144,纯牛奶 (全脂，西域春牌),蛋奶豆,液态乳,乳类及其制品,59.0,2.9,4.8,3.1,0.0,42.0,0.01,0.02,0.0,0.12,13.0,24.9,60.0,0.32,,1.0,False,2026-05-04T08:32:40Z
101101x,纯牛奶(代表值，全脂),蛋奶豆,液态乳,乳类及其制品,65.0,3.3,4.9,3.6,0.0,54.0,0.03,0.12,0.0,0.13,63.7,180.0,107.0,0.3,0.28,1.0,False,2026-05-04T08:32:40Z
101152,纯牛奶(低脂，帕玛拉特),蛋奶豆,液态乳,乳类及其制品,43.0,2.9,5.0,1.3,0.0,6.0,0.03,0.09,0.0,0.0,8.0,279.5,66.0,0.3,1.49,1.0,False,2026-05-04T08:32:40Z
101154,纯牛奶(低脂，德国艾德 牧牌部分脱脂纯牛奶),蛋奶豆,液态乳,乳类及其制品,45.0,3.5,3.8,1.7,0.0,35.0,0.02,0.13,0.0,0.05,9.0,91.8,114.0,0.15,,1.0,False,2026-05-04T08:32:40Z
101157,纯牛奶(低脂，新西兰安 佳低脂牛奶),蛋奶豆,液态乳,乳类及其制品,51.0,3.8,5.5,1.5,0.0,39.0,0.03,0.23,0.0,0.07,9.0,18.8,86.0,0.18,,1.0,False,2026-05-04T08:32:40Z
101158,纯牛奶(低脂，新西兰恒 天然田园低脂牛奶),蛋奶豆,液态乳,乳类及其制品,45.0,3.7,3.8,1.7,0.0,26.0,0.03,0.22,0.0,0.09,10.0,41.2,110.0,0.2,,1.0,False,2026-05-04T08:32:40Z
101156,纯牛奶(低脂，明治醇壹 低脂肪高温杀菌乳),蛋奶豆,液态乳,乳类及其制品,46.0,3.6,5.2,1.2,0.0,49.0,0.02,0.13,0.0,0.04,11.0,108.4,115.0,0.23,,1.0,False,2026-05-04T08:32:40Z
101153,纯牛奶(低脂，澳大利亚 德运部分脱脂纯牛奶),蛋奶豆,液态乳,乳类及其制品,51.0,3.3,5.0,2.0,0.0,49.0,0.02,0.19,0.0,0.08,9.0,26.2,116.0,0.16,,1.0,False,2026-05-04T08:32:40Z
101155,纯牛奶(低脂，蒙牛特仑 苏低脂牛奶),蛋奶豆,液态乳,乳类及其制品,48.0,3.8,5.2,1.3,0.0,61.0,0.03,0.14,0.0,0.28,10.0,,116.0,0.2,,1.0,False,2026-05-04T08:32:40Z
101130,"纯牛奶(全脂,光明纯牛奶)",蛋奶豆,液态乳,乳类及其制品,60.0,3.4,4.0,3.4,0.0,102.0,0.02,0.13,0.0,0.1,,,118.0,0.17,,1.0,False,2026-05-04T08:32:40Z
101107,"纯牛奶(全脂,帕玛拉特牌)",蛋奶豆,液态乳,乳类及其制品,61.0,3.0,5.3,3.1,0.0,14.0,0.02,0.08,0.0,0.05,68.2,166.0,113.0,0.4,0.67,1.0,False,2026-05-04T08:32:40Z
101137,"纯牛奶(全脂,蒙牛纯牛奶)",蛋奶豆,液态乳,乳类及其制品,67.0,3.4,4.7,3.8,0.0,70.0,0.02,0.12,0.0,0.14,9.0,18.7,113.0,0.18,,1.0,False,2026-05-04T08:32:40Z
